X,Y,RedChiSq,Amp1,Amp2,Amp3,Amp4,Amp5,Amp6,Amp7,Amp8,Amp9,Amp10,Wvl1,Wvl2,Wvl3,Wvl4,Wvl5,Wvl6,Wvl7,Wvl8,Wvl9,Wvl10,Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10
8, 20, 0.9775, 50.6606, 70.8776, 384.1505, 409.8897, 151.9818, 212.6327, 90.5621, 73.7123, 52.0416, 68.9377,6551.9597, 6554.0694, 6566.7195, 6568.834, 6587.3808, 6589.502, 6720.4503, 6722.6142, 6734.8388, 6737.0074,1.2234, 1.098, 1.2234, 1.098, 1.2234, 1.098, 1.2234, 1.098, 1.2234, 1.098
8, 21, 1.3301, 68.3862, 37.9504, 437.603, 321.8369, 205.1586, 113.8511, 105.9052, 38.5691, 62.3115, 50.8644,6552.4561, 6554.3973, 6567.217, 6569.1626, 6587.8799, 6589.8316, 6720.9594, 6722.9506, 6735.3491, 6737.3445,1.2869, 0.936, 1.2869, 0.936, 1.2869, 0.936, 1.2869, 0.936, 1.2869, 0.936
8, 22, 0.9688, 0.0, 80.429, 0.0, 534.2645, 0.0, 241.2869, 109.1816, 0.0, 81.3131, 7.8557,6553.1441, 6553.0192, 6567.9065, 6567.7814, 6588.5716, 6588.4461, 6721.6651, 6721.537, 6736.0563, 6735.9279,1.813, 1.5557, 1.813, 1.5557, 1.813, 1.5557, 1.813, 1.5557, 1.813, 1.5557
8, 23, 0.9521, 71.9937, 29.4243, 487.1252, 172.1086, 215.9812, 88.2729, 95.8575, 53.0569, 93.6275, 10.7906,6553.3667, 6551.3513, 6568.1297, 6566.1097, 6588.7955, 6586.7692, 6721.8935, 6719.8262, 6736.2851, 6734.2135,1.2776, 0.936, 1.2776, 0.936, 1.2776, 0.936, 1.2776, 0.936, 1.2776, 0.936
8, 24, 1.0611, 52.9541, 65.2751, 354.2156, 433.969, 158.8624, 195.8253, 78.5713, 100.8594, 65.5488, 65.8426,6551.7556, 6553.787, 6566.515, 6568.5509, 6587.1756, 6589.218, 6720.2409, 6722.3245, 6734.629, 6736.7171,0.936, 0.9838, 0.936, 0.9838, 0.936, 0.9838, 0.936, 0.9838, 0.936, 0.9838
8, 25, 0.7971, 31.0266, 71.5324, 211.3751, 545.2196, 93.0799, 214.5971, 33.1174, 125.9384, 31.4572, 70.5078,6551.5392, 6553.4615, 6566.2981, 6568.2247, 6586.9581, 6588.8908, 6720.019, 6721.9907, 6734.4066, 6736.3826,0.936, 1.1527, 0.936, 1.1527, 0.936, 1.1527, 0.936, 1.1527, 0.936, 1.1527
8, 26, 0.9684, 25.5182, 81.6202, 171.7836, 570.7123, 76.5547, 244.8606, 24.1476, 145.3766, 38.4708, 82.9313,6551.4358, 6553.3291, 6566.1945, 6568.092, 6586.8541, 6588.7576, 6719.9129, 6721.8548, 6734.3003, 6736.2464,0.936, 1.2413, 0.936, 1.2413, 0.936, 1.2413, 0.936, 1.2413, 0.936, 1.2413
8, 27, 1.241, 87.3437, 7.3219, 502.5216, 201.8943, 262.0311, 21.9656, 100.6261, 31.9127, 78.6464, 15.6469,6552.8605, 6553.4607, 6567.6224, 6568.2239, 6588.2865, 6588.8899, 6721.3742, 6721.9898, 6735.7648, 6736.3817,1.444, 0.936, 1.444, 0.936, 1.444, 0.936, 1.444, 0.936, 1.444, 0.936
8, 28, 1.0504, 58.1223, 69.3621, 321.052, 533.655, 174.3669, 208.0863, 47.4781, 133.7926, 46.4788, 66.0608,6551.964, 6553.6522, 6566.7239, 6568.4158, 6587.3852, 6589.0825, 6720.4547, 6722.1863, 6734.8433, 6736.5786,1.0457, 1.0955, 1.0457, 1.0955, 1.0457, 1.0955, 1.0457, 1.0955, 1.0457, 1.0955
8, 29, 0.7704, 9.0043, 94.0976, 197.2348, 550.4183, 27.0128, 282.2929, 39.2093, 115.9519, 0.0, 104.5723,6553.7698, 6552.7692, 6568.5336, 6567.5309, 6589.2007, 6588.1947, 6722.3068, 6721.2806, 6736.6994, 6735.671,0.936, 1.4217, 0.936, 1.4217, 0.936, 1.4217, 0.936, 1.4217, 0.936, 1.4217
8, 30, 1.055, 94.5354, 3.062, 531.9008, 193.8573, 283.6063, 9.186, 120.1034, 20.9235, 107.2497, 0.0,6552.8183, 6553.6889, 6567.5801, 6568.4526, 6588.2441, 6589.1194, 6721.331, 6722.224, 6735.7214, 6736.6163,1.4206, 0.936, 1.4206, 0.936, 1.4206, 0.936, 1.4206, 0.936, 1.4206, 0.936
8, 31, 0.9168, 70.6524, 30.0681, 248.9375, 465.82, 211.9572, 90.2044, 105.9939, 39.2368, 54.938, 60.7676,6552.6275, 6552.9922, 6567.3888, 6567.7543, 6588.0522, 6588.4189, 6721.1352, 6721.5093, 6735.5252, 6735.9002,1.5642, 1.1342, 1.5642, 1.1342, 1.5642, 1.1342, 1.5642, 1.1342, 1.5642, 1.1342
8, 32, 1.2943, 71.737, 31.1334, 477.1429, 221.4431, 215.2109, 93.4001, 127.8438, 20.6841, 92.3952, 0.0,6552.5683, 6553.713, 6567.3295, 6568.4767, 6587.9928, 6589.1436, 6721.0745, 6722.2486, 6735.4644, 6736.641,1.3321, 1.1375, 1.3321, 1.1375, 1.3321, 1.1375, 1.3321, 1.1375, 1.3321, 1.1375
8, 33, 0.9108, 0.0, 100.3072, 98.2521, 545.6629, 0.0, 300.9217, 12.2728, 142.0463, 40.0901, 87.5086,6553.6344, 6552.6671, 6568.398, 6567.4285, 6589.0646, 6588.0921, 6722.168, 6721.1758, 6736.5603, 6735.566,0.936, 1.4149, 0.936, 1.4149, 0.936, 1.4149, 0.936, 1.4149, 0.936, 1.4149
8, 34, 1.062, 84.6515, 11.4554, 485.0077, 150.442, 253.9544, 34.3663, 106.6732, 29.989, 77.4967, 33.2851,6552.7604, 6552.457, 6567.522, 6567.2179, 6588.1859, 6587.8808, 6721.2715, 6720.9603, 6735.6619, 6735.35,1.4488, 0.936, 1.4488, 0.936, 1.4488, 0.936, 1.4488, 0.936, 1.4488, 0.936
9, 0, 0.5955, 28.7949, 90.7268, 6.2295, 346.0461, 86.3847, 272.1803, 0.0, 105.6985, 2.6542, 72.4944,6556.9997, 6552.6209, 6571.7709, 6567.3822, 6592.4481, 6588.0456, 6725.6199, 6721.1284, 6740.0195, 6735.5185,1.2598, 1.6935, 1.2598, 1.6935, 1.2598, 1.6935, 1.2598, 1.6935, 1.2598, 1.6935
9, 1, 0.8608, 22.6333, 87.0119, 0.0, 371.8263, 67.8998, 261.0356, 18.6455, 104.3122, 9.2335, 95.0116,6557.4316, 6552.7222, 6572.2037, 6567.4837, 6592.8823, 6588.1474, 6726.0629, 6721.2323, 6740.4635, 6735.6226,1.2696, 1.6649, 1.2696, 1.6649, 1.2696, 1.6649, 1.2696, 1.6649, 1.2696, 1.6649
9, 2, 0.6806, 20.2778, 70.6262, 6.3759, 387.2708, 60.8335, 211.8787, 13.0091, 104.9317, 0.0, 87.3383,6555.6227, 6552.5512, 6570.3908, 6567.3124, 6591.0637, 6587.9756, 6724.2075, 6721.057, 6738.6041, 6735.4469,2.4384, 1.6367, 2.4384, 1.6367, 2.4384, 1.6367, 2.4384, 1.6367, 2.4384, 1.6367
9, 3, 0.6591, 23.2459, 80.5063, 4.2014, 369.3208, 69.7376, 241.5189, 18.0719, 98.474, 8.0352, 69.954,6556.89, 6552.7171, 6571.6609, 6567.4786, 6592.3378, 6588.1423, 6725.5074, 6721.2271, 6739.9068, 6735.6173,1.7137, 1.6137, 1.7137, 1.6137, 1.7137, 1.6137, 1.7137, 1.6137, 1.7137, 1.6137
9, 4, 0.9846, 25.2488, 49.29, 10.0624, 364.6273, 75.7465, 147.8699, 23.169, 80.0443, 26.2743, 42.7284,6553.9195, 6552.7842, 6568.6837, 6567.5458, 6589.3512, 6588.2098, 6722.4604, 6721.2959, 6736.8533, 6735.6863,3.0487, 1.5041, 3.0487, 1.5041, 3.0487, 1.5041, 3.0487, 1.5041, 3.0487, 1.5041
9, 5, 1.0107, 21.9306, 60.7443, 18.1267, 381.0681, 65.7918, 182.233, 26.6861, 82.1646, 12.1789, 76.6789,6554.1673, 6552.9247, 6568.9321, 6567.6867, 6589.6004, 6588.3511, 6722.7146, 6721.4401, 6737.1081, 6735.8308,3.2404, 1.4706, 3.2404, 1.4706, 3.2404, 1.4706, 3.2404, 1.4706, 3.2404, 1.4706
9, 6, 1.2656, 27.5086, 49.0393, 15.0605, 385.2825, 82.5258, 147.1179, 21.0883, 65.5597, 22.2752, 58.2065,6554.4107, 6552.7644, 6569.176, 6567.526, 6589.845, 6588.1899, 6722.9642, 6721.2756, 6737.3582, 6735.666,3.2531, 1.492, 3.2531, 1.492, 3.2531, 1.492, 3.2531, 1.492, 3.2531, 1.492
9, 7, 0.8386, 24.6115, 55.9001, 33.9213, 371.9745, 73.8346, 167.7002, 21.1147, 100.8055, 29.0003, 51.8555,6554.185, 6552.8326, 6568.9499, 6567.5944, 6589.6182, 6588.2584, 6722.7328, 6721.3456, 6737.1263, 6735.7361,3.1323, 1.5302, 3.1323, 1.5302, 3.1323, 1.5302, 3.1323, 1.5302, 3.1323, 1.5302
9, 8, 1.271, 38.1535, 38.5916, 93.7027, 341.8676, 114.4604, 115.7747, 45.9636, 45.5088, 0.6684, 79.5501,6553.33, 6552.8636, 6568.0929, 6567.6254, 6588.7586, 6588.2896, 6721.8558, 6721.3773, 6736.2474, 6735.7679,2.9409, 1.3503, 2.9409, 1.3503, 2.9409, 1.3503, 2.9409, 1.3503, 2.9409, 1.3503
9, 9, 1.1682, 32.1717, 47.9835, 74.4314, 355.6806, 96.5152, 143.9505, 25.2611, 74.1793, 5.2605, 71.0265,6553.8577, 6552.9241, 6568.6218, 6567.6861, 6589.2891, 6588.3505, 6722.397, 6721.4395, 6736.7898, 6735.8302,3.1333, 1.4465, 3.1333, 1.4465, 3.1333, 1.4465, 3.1333, 1.4465, 3.1333, 1.4465
9, 10, 1.4331, 16.0436, 82.4201, 21.9109, 442.8035, 48.1308, 247.2602, 33.6372, 107.907, 3.6239, 69.3175,6558.2334, 6553.0232, 6573.0073, 6567.7854, 6593.6884, 6588.4501, 6726.8853, 6721.5411, 6741.2876, 6735.932,0.936, 1.6642, 0.936, 1.6642, 0.936, 1.6642, 0.936, 1.6642, 0.936, 1.6642
9, 11, 1.329, 76.2071, 0.0, 124.9686, 366.8618, 228.6214, 0.0, 72.3302, 10.8756, 56.2436, 0.0,6553.0567, 6553.3259, 6567.819, 6568.0888, 6588.4838, 6588.7545, 6721.5755, 6721.8516, 6735.9665, 6736.2432,2.0852, 1.4375, 2.0852, 1.4375, 2.0852, 1.4375, 2.0852, 1.4375, 2.0852, 1.4375
9, 12, 1.5985, 76.5813, 0.0, 323.8238, 177.9579, 229.7438, 0.0, 91.779, 16.7472, 68.1786, 0.0,6553.0177, 6553.8329, 6567.7799, 6568.5969, 6588.4445, 6589.2642, 6721.5354, 6722.3716, 6735.9263, 6736.7643,1.9117, 0.936, 1.9117, 0.936, 1.9117, 0.936, 1.9117, 0.936, 1.9117, 0.936
9, 13, 1.2041, 78.3396, 5.89, 304.9795, 242.0806, 235.0187, 17.6699, 97.8972, 17.5654, 85.0789, 9.2013,6552.9085, 6553.9119, 6567.6705, 6568.6761, 6588.3348, 6589.3436, 6721.4235, 6722.4526, 6735.8141, 6736.8455,1.8799, 0.936, 1.8799, 0.936, 1.8799, 0.936, 1.8799, 0.936, 1.8799, 0.936
9, 14, 1.4879, 71.7831, 20.7729, 369.8192, 299.8881, 215.3492, 62.3188, 79.7872, 60.0119, 59.739, 31.7478,6552.6814, 6554.0638, 6567.4429, 6568.8284, 6588.1065, 6589.4963, 6721.1905, 6722.6085, 6735.5807, 6737.0017,1.6211, 0.936, 1.6211, 0.936, 1.6211, 0.936, 1.6211, 0.936, 1.6211, 0.936
9, 15, 0.9424, 65.4844, 31.0943, 375.5471, 243.3565, 196.4531, 93.283, 103.8957, 8.9521, 70.2988, 25.3541,6552.8836, 6554.0682, 6567.6455, 6568.8328, 6588.3097, 6589.5008, 6721.3979, 6722.613, 6735.7885, 6737.0062,1.7884, 0.936, 1.7884, 0.936, 1.7884, 0.936, 1.7884, 0.936, 1.7884, 0.936
9, 16, 0.8847, 33.8627, 83.1157, 206.9889, 540.3413, 101.5882, 249.3472, 61.4271, 97.3307, 19.5162, 86.8992,6551.2347, 6553.7663, 6565.9929, 6568.5302, 6586.6519, 6589.1972, 6719.7066, 6722.3033, 6734.0936, 6736.6959,0.936, 1.2757, 0.936, 1.2757, 0.936, 1.2757, 0.936, 1.2757, 0.936, 1.2757
9, 17, 1.1086, 38.8117, 75.3944, 233.6109, 510.2665, 116.435, 226.1833, 50.7868, 112.5795, 43.2457, 77.4978,6551.3533, 6553.8329, 6566.1117, 6568.5969, 6586.7711, 6589.2642, 6719.8282, 6722.3716, 6734.2155, 6736.7643,1.0649, 1.2683, 1.0649, 1.2683, 1.0649, 1.2683, 1.0649, 1.2683, 1.0649, 1.2683
9, 18, 0.8974, 59.1115, 53.0504, 322.8455, 405.0815, 177.3346, 159.1512, 72.7838, 79.457, 53.1192, 33.0307,6552.1187, 6554.0737, 6566.8789, 6568.8382, 6587.5407, 6589.5062, 6720.6133, 6722.6186, 6735.0023, 6737.0118,1.4596, 1.0624, 1.4596, 1.0624, 1.4596, 1.0624, 1.4596, 1.0624, 1.4596, 1.0624
9, 19, 1.2135, 0.0, 84.7163, 0.0, 560.4477, 0.0, 254.149, 0.0, 106.1473, 0.0, 67.2396,6554.1006, 6553.125, 6568.8652, 6567.8874, 6589.5333, 6588.5524, 6722.6462, 6721.6455, 6737.0394, 6736.0366,2.8509, 1.6914, 2.8509, 1.6914, 2.8509, 1.6914, 2.8509, 1.6914, 2.8509, 1.6914
9, 20, 1.0092, 53.2501, 56.7101, 327.0007, 470.762, 159.7502, 170.1303, 73.5208, 73.2352, 57.541, 56.3319,6552.0556, 6554.1388, 6566.8156, 6568.9035, 6587.4772, 6589.5717, 6720.5486, 6722.6854, 6734.9374, 6737.0788,1.2165, 1.0745, 1.2165, 1.0745, 1.2165, 1.0745, 1.2165, 1.0745, 1.2165, 1.0745
9, 21, 1.0562, 43.8923, 55.9172, 265.8149, 444.7527, 131.6768, 167.7515, 55.7902, 71.5755, 41.728, 67.6188,6551.9388, 6553.9571, 6566.6985, 6568.7214, 6587.3598, 6589.3891, 6720.4288, 6722.499, 6734.8173, 6736.892,1.2015, 1.1573, 1.2015, 1.1573, 1.2015, 1.1573, 1.2015, 1.1573, 1.2015, 1.1573
9, 22, 0.8704, 42.2981, 65.1964, 257.5097, 430.5348, 126.8944, 195.5891, 68.3392, 86.7665, 46.8674, 69.2252,6551.8153, 6553.8969, 6566.5748, 6568.661, 6587.2356, 6589.3285, 6720.3021, 6722.4372, 6734.6904, 6736.8301,1.1115, 1.0982, 1.1115, 1.0982, 1.1115, 1.0982, 1.1115, 1.0982, 1.1115, 1.0982
9, 23, 1.5519, 30.8434, 63.3739, 194.4856, 460.8357, 92.5303, 190.1216, 51.8828, 99.0618, 28.5439, 68.2143,6551.5341, 6553.55, 6566.293, 6568.3134, 6586.953, 6588.9797, 6720.0137, 6722.0814, 6734.4014, 6736.4735,1.0729, 1.1268, 1.0729, 1.1268, 1.0729, 1.1268, 1.0729, 1.1268, 1.0729, 1.1268
9, 24, 1.4496, 2.109, 79.9529, 6.7703, 508.0918, 6.327, 239.8588, 2.1858, 125.0421, 4.5777, 78.7872,6569.1807, 6553.1154, 6583.9793, 6567.8778, 6604.6949, 6588.5428, 6738.1141, 6721.6357, 6752.5405, 6736.0268,2.6611, 1.3363, 2.6611, 1.3363, 2.6611, 1.3363, 2.6611, 1.3363, 2.6611, 1.3363
9, 25, 0.8495, 30.9313, 74.9617, 234.8485, 487.5539, 92.794, 224.8851, 30.8668, 127.9936, 36.0612, 67.5699,6551.704, 6553.6235, 6566.4632, 6568.3871, 6587.1237, 6589.0536, 6720.1879, 6722.1568, 6734.576, 6736.5491,0.936, 1.0791, 0.936, 1.0791, 0.936, 1.0791, 0.936, 1.0791, 0.936, 1.0791
9, 26, 1.0817, 56.1661, 55.1476, 356.8034, 387.2217, 168.4982, 165.4428, 64.2834, 111.074, 58.5074, 55.2113,6552.1937, 6553.7772, 6566.9541, 6568.5411, 6587.6161, 6589.2081, 6720.6903, 6722.3144, 6735.0794, 6736.707,1.1521, 1.0329, 1.1521, 1.0329, 1.1521, 1.0329, 1.1521, 1.0329, 1.1521, 1.0329
9, 27, 0.8612, 57.3565, 56.6224, 328.0036, 471.1582, 172.0694, 169.8671, 68.9895, 97.6233, 35.1635, 72.3011,6552.0563, 6553.659, 6566.8163, 6568.4227, 6587.4779, 6589.0894, 6720.5493, 6722.1933, 6734.9381, 6736.5856,1.1535, 1.0871, 1.1535, 1.0871, 1.1535, 1.0871, 1.1535, 1.0871, 1.1535, 1.0871
9, 28, 0.968, 0.0, 88.5878, 0.0, 623.1415, 0.0, 265.7635, 0.0, 134.9984, 5.5502, 76.8724,6554.2215, 6553.0417, 6568.9864, 6567.804, 6589.6549, 6588.4687, 6722.7702, 6721.5601, 6737.1638, 6735.9511,4.6799, 1.4702, 4.6799, 1.4702, 4.6799, 1.4702, 4.6799, 1.4702, 4.6799, 1.4702
9, 29, 0.7111, 84.3321, 16.3358, 577.5382, 116.1365, 252.9964, 49.0075, 135.0475, 0.0, 62.1062, 29.7969,6553.2002, 6552.2679, 6567.9628, 6567.0284, 6588.628, 6587.6907, 6721.7226, 6720.7663, 6736.1139, 6735.1556,1.3543, 1.4924, 1.3543, 1.4924, 1.3543, 1.4924, 1.3543, 1.4924, 1.3543, 1.4924
9, 30, 1.243, 107.209, 0.0, 556.2414, 156.2416, 321.627, 0.0, 82.1412, 79.6035, 100.6192, 20.5906,6552.7691, 6553.5567, 6567.5307, 6568.3201, 6588.1946, 6588.9865, 6721.2805, 6722.0883, 6735.6708, 6736.4804,1.3986, 1.0165, 1.3986, 1.0165, 1.3986, 1.0165, 1.3986, 1.0165, 1.3986, 1.0165
9, 31, 1.0957, 97.5683, 2.5437, 560.3199, 173.3473, 292.7048, 7.6312, 149.3649, 2.7046, 106.8292, 0.0,6552.9183, 6553.5582, 6567.6802, 6568.3216, 6588.3446, 6588.988, 6721.4334, 6722.0898, 6735.8241, 6736.4819,1.4418, 0.936, 1.4418, 0.936, 1.4418, 0.936, 1.4418, 0.936, 1.4418, 0.936
9, 32, 1.0046, 10.1016, 96.1422, 0.0, 664.6447, 30.3048, 288.4266, 15.4067, 151.4743, 8.8698, 98.113,6551.5499, 6552.9736, 6566.3087, 6567.7357, 6586.9688, 6588.4002, 6720.0299, 6721.4902, 6734.4175, 6735.881,1.5531, 1.3838, 1.5531, 1.3838, 1.5531, 1.3838, 1.5531, 1.3838, 1.5531, 1.3838
9, 33, 1.2084, 74.7551, 48.0196, 504.964, 221.4963, 224.2654, 144.0587, 122.3333, 56.3198, 93.8899, 30.1813,6553.1723, 6551.7724, 6567.9348, 6566.5317, 6588.6, 6587.1925, 6721.694, 6720.2581, 6736.0853, 6734.6463,1.1821, 1.2395, 1.1821, 1.2395, 1.1821, 1.2395, 1.1821, 1.2395, 1.1821, 1.2395
9, 34, 1.3807, 104.9008, 0.0, 633.1926, 0.0, 314.7024, 0.0, 141.9629, 14.4366, 110.4398, 7.822,6552.8407, 6546.1047, 6567.6025, 6560.8513, 6588.2666, 6581.4942, 6721.3539, 6714.4447, 6735.7444, 6728.8204,1.3437, 2.1048, 1.3437, 2.1048, 1.3437, 2.1048, 1.3437, 2.1048, 1.3437, 2.1048
10, 0, 0.9467, 15.8719, 88.4252, 0.0, 399.5731, 47.6156, 265.2756, 12.1744, 110.2593, 18.5977, 66.2764,6556.711, 6552.6305, 6571.4815, 6567.3918, 6592.1578, 6588.0552, 6725.3237, 6721.1382, 6739.7227, 6735.5283,2.0635, 1.5715, 2.0635, 1.5715, 2.0635, 1.5715, 2.0635, 1.5715, 2.0635, 1.5715
10, 1, 0.5311, 19.9133, 84.9888, 0.0, 409.7454, 59.74, 254.9664, 13.5542, 94.1068, 12.2907, 92.8746,6557.0663, 6552.4947, 6571.8376, 6567.2557, 6592.5151, 6587.9187, 6725.6882, 6720.999, 6740.088, 6735.3887,1.9285, 1.6383, 1.9285, 1.6383, 1.9285, 1.6383, 1.9285, 1.6383, 1.9285, 1.6383
10, 2, 1.2815, 22.0628, 73.8061, 5.9179, 409.5725, 66.1885, 221.4182, 4.6717, 109.3508, 8.8387, 69.6543,6556.4507, 6552.4701, 6571.2206, 6567.2311, 6591.8961, 6587.894, 6725.0567, 6720.9738, 6739.4552, 6735.3635,2.1139, 1.5999, 2.1139, 1.5999, 2.1139, 1.5999, 2.1139, 1.5999, 2.1139, 1.5999
10, 3, 1.1796, 33.5605, 46.1331, 0.0, 389.5436, 100.6814, 138.3994, 19.866, 80.8446, 24.7723, 50.9737,6554.3892, 6552.5665, 6569.1545, 6567.3277, 6589.8234, 6587.9909, 6722.9422, 6721.0727, 6737.3361, 6735.4626,2.8075, 1.5518, 2.8075, 1.5518, 2.8075, 1.5518, 2.8075, 1.5518, 2.8075, 1.5518
10, 4, 0.8927, 35.0162, 43.1734, 0.0, 361.4213, 105.0485, 129.5201, 25.3554, 68.963, 8.4595, 43.7571,6553.7072, 6552.7644, 6568.4709, 6567.526, 6589.1377, 6588.1899, 6722.2426, 6721.2756, 6736.6351, 6735.666,2.7938, 1.5491, 2.7938, 1.5491, 2.7938, 1.5491, 2.7938, 1.5491, 2.7938, 1.5491
10, 5, 0.9726, 24.3075, 58.0588, 0.0, 387.64, 72.9225, 174.1763, 43.6061, 41.9686, 24.0809, 44.8055,6553.5538, 6552.9138, 6568.3172, 6567.6758, 6588.9835, 6588.3401, 6722.0853, 6721.4289, 6736.4774, 6735.8196,2.9504, 1.3946, 2.9504, 1.3946, 2.9504, 1.3946, 2.9504, 1.3946, 2.9504, 1.3946
10, 6, 1.1198, 82.4755, 0.0, 386.8699, 0.0, 247.4266, 0.0, 92.4795, 0.0, 75.5488, 8.885,6553.0501, 6543.9297, 6567.8123, 6558.6715, 6588.4771, 6579.3075, 6721.5686, 6712.2138, 6735.9596, 6726.5847,1.6389, 1.981, 1.6389, 1.981, 1.6389, 1.981, 1.6389, 1.981, 1.6389, 1.981
10, 7, 0.713, 19.2538, 55.8045, 0.0, 432.2179, 57.7613, 167.4134, 27.4799, 75.2634, 6.5549, 60.5281,6553.606, 6552.9401, 6568.3695, 6567.7022, 6589.036, 6588.3666, 6722.1389, 6721.4559, 6736.5311, 6735.8466,3.2032, 1.5949, 3.2032, 1.5949, 3.2032, 1.5949, 3.2032, 1.5949, 3.2032, 1.5949
10, 8, 0.9925, 18.7089, 53.2346, 0.0, 439.4385, 56.1266, 159.7039, 26.9398, 69.5242, 5.3604, 63.8225,6553.0829, 6553.0294, 6567.8453, 6567.7916, 6588.5102, 6588.4563, 6721.6024, 6721.5474, 6735.9934, 6735.9383,3.5337, 1.5621, 3.5337, 1.5621, 3.5337, 1.5621, 3.5337, 1.5621, 3.5337, 1.5621
10, 9, 1.2892, 70.4527, 0.0, 296.4643, 181.7116, 211.358, 0.0, 81.5579, 23.8542, 59.0388, 17.0905,6552.9172, 6553.6912, 6567.6792, 6568.4549, 6588.3436, 6589.1217, 6721.4324, 6722.2262, 6735.8231, 6736.6186,1.8567, 0.936, 1.8567, 0.936, 1.8567, 0.936, 1.8567, 0.936, 1.8567, 0.936
10, 10, 0.9123, 55.8419, 15.284, 417.6464, 18.348, 167.5257, 45.8519, 64.5567, 23.1004, 80.0331, 0.0,6553.0728, 6554.2401, 6567.8351, 6569.0051, 6588.4999, 6589.6736, 6721.5919, 6722.7893, 6735.983, 6737.1829,1.6316, 3.379, 1.6316, 3.379, 1.6316, 3.379, 1.6316, 3.379, 1.6316, 3.379
10, 11, 1.5386, 20.9854, 49.7872, 0.0, 449.6284, 62.9562, 149.3615, 28.1051, 42.2656, 4.6411, 75.455,6553.317, 6553.2284, 6568.0798, 6567.991, 6588.7455, 6588.6564, 6721.8424, 6721.7515, 6736.234, 6736.1429,3.3783, 1.6408, 3.3783, 1.6408, 3.3783, 1.6408, 3.3783, 1.6408, 3.3783, 1.6408
10, 12, 1.223, 66.4946, 6.1775, 265.4771, 236.3775, 199.4837, 18.5324, 67.0339, 19.7141, 63.1418, 30.3376,6553.1019, 6553.6246, 6567.8642, 6568.3882, 6588.5292, 6589.0547, 6721.6218, 6722.158, 6736.0129, 6736.5502,2.0014, 1.0338, 2.0014, 1.0338, 2.0014, 1.0338, 2.0014, 1.0338, 2.0014, 1.0338
10, 13, 1.0716, 79.7991, 0.0, 310.4816, 231.5196, 239.3972, 0.0, 74.8541, 18.671, 64.8884, 10.085,6552.8978, 6553.8433, 6567.6598, 6568.6073, 6588.3241, 6589.2746, 6721.4125, 6722.3823, 6735.8032, 6736.775,1.8295, 0.936, 1.8295, 0.936, 1.8295, 0.936, 1.8295, 0.936, 1.8295, 0.936
10, 14, 1.5821, 65.7198, 41.2459, 441.6824, 193.1808, 197.1593, 123.7378, 70.0405, 66.7774, 64.3015, 48.2563,6553.9327, 6551.6121, 6568.6969, 6566.3711, 6589.3645, 6587.0313, 6722.4739, 6720.0937, 6736.8669, 6734.4815,1.2258, 1.3658, 1.2258, 1.3658, 1.2258, 1.3658, 1.2258, 1.3658, 1.2258, 1.3658
10, 15, 1.6638, 44.4182, 81.1207, 267.9122, 452.5592, 133.2545, 243.3621, 75.9531, 87.7644, 55.1317, 69.1314,6551.7264, 6553.9899, 6566.4857, 6568.7543, 6587.1463, 6589.422, 6720.211, 6722.5327, 6734.5991, 6736.9257,1.2373, 1.0536, 1.2373, 1.0536, 1.2373, 1.0536, 1.2373, 1.0536, 1.2373, 1.0536
10, 16, 1.9309, 33.6681, 71.2132, 188.8171, 493.1453, 101.0042, 213.6396, 55.2849, 84.5246, 45.5251, 78.3066,6551.2737, 6553.8178, 6566.0319, 6568.5818, 6586.6911, 6589.249, 6719.7466, 6722.3562, 6734.1337, 6736.7488,1.1061, 1.2145, 1.1061, 1.2145, 1.1061, 1.2145, 1.1061, 1.2145, 1.1061, 1.2145
10, 17, 0.8082, 40.2298, 60.1841, 221.2174, 481.6084, 120.6893, 180.5524, 46.3503, 85.2462, 39.9145, 68.723,6551.5343, 6553.8663, 6566.2931, 6568.6304, 6586.9531, 6589.2977, 6720.0139, 6722.4059, 6734.4015, 6736.7986,1.15, 1.1986, 1.15, 1.1986, 1.15, 1.1986, 1.15, 1.1986, 1.15, 1.1986
10, 18, 0.851, 67.5201, 38.0797, 519.7466, 229.731, 202.5603, 114.2392, 93.4751, 62.7571, 59.5616, 38.1415,6553.8856, 6551.4816, 6568.6497, 6566.2403, 6589.3171, 6586.9001, 6722.4256, 6719.9598, 6736.8185, 6734.3473,1.1807, 1.1326, 1.1807, 1.1326, 1.1807, 1.1326, 1.1807, 1.1326, 1.1807, 1.1326
10, 19, 0.7068, 49.9772, 56.4843, 318.2719, 459.202, 149.9316, 169.453, 67.1477, 77.391, 41.586, 65.7812,6552.0159, 6554.1015, 6566.7759, 6568.8661, 6587.4374, 6589.5342, 6720.5079, 6722.6471, 6734.8966, 6737.0404,1.195, 1.0636, 1.195, 1.0636, 1.195, 1.0636, 1.195, 1.0636, 1.195, 1.0636
10, 20, 0.8391, 54.8895, 46.4434, 311.9691, 448.1806, 164.6685, 139.3303, 64.6172, 64.0466, 43.8973, 68.6207,6552.038, 6554.0668, 6566.7979, 6568.8314, 6587.4595, 6589.4993, 6720.5305, 6722.6115, 6734.9193, 6737.0047,1.2095, 1.0462, 1.2095, 1.0462, 1.2095, 1.0462, 1.2095, 1.0462, 1.2095, 1.0462
